34374|65|3855|1614|1409
17596|25|2111|5265|4609
2819|24|6728|12669|16418
6503|25,48|3940|14013|16291
4890|51|1091|3338|6557
15508|25|5783|15776|16991
387|24|6728|17015|10796
24937|21|3892|10188|9084
4821|25|5078|11034|9928
7098|25|6089|15552|14782
5531|51|4|11002|2615
54669|25|5974|5887|6692
43213|35|3431|11619|10425
5925|25|1682|4706|4106
12679|25|466|1183|1035
4314|25|5613|9342|4669
8868|80|1212|91|73
16|25|6668|16909|1704
58954|21|3940|15540|3982
27078|97|3793|17920|10642
47193|48|2807|3796|3322
15323|97|6471|5257|4604
55445|25|6665|9062|5917
31147|12|1097|2989|2590
51000|48|3421|8663|7701
54350|25|5702|7238|5917
60101|25|2336|15660|14907
57390|25|1656|10691|4029
50756|25|4502|16267|15553
16842|25|6635|2635|5795
57355|25|3233|9322|8338
37433|86|1727|1096|954
22501|25|5656|13539|12030
3969|47|2803|10459|1191
22016|30|5030|13527|12504
43412|33|6529|10572|9400
21775|25|4476|12123|10968
5858|43|6987|14762|14952
60108|25|7011|3752|2857
3371|25|6191|14533|13632
20660|21|1911|5940|5029
44763|21|1286|11853|10658
8517|48|2096|2562|2216
8382|25|2565|7669|6821
20527|25|4251|15971|15228
35956|25|1834|3654|3208
36301|25|6588|13821|13334
48448|25|382|7411|6579
59431|25|6635|2139|9210
61126|25|5220|13767|14140
12709|22|809|4692|4096
40161|25|4229|14602|13721
46735|12|4041|4653|4060
55423|25|5016|16856|16194
624|22,72|350|3416|2993
53410|25|6396|12612|11492
4700|24|5687|17142|13312
6366|25|6645|13546|13088
52430|25,72|6017|17102|12534
2380|25|6378|16108|15406
42111|25,24|5458|11343|7171
49726|21|1061|3956|10717
41688|25|5756|12914|11852
25318|25|6490|8650|7687
25752|72|6977|17299|16667
12186|25|5312|13915|12913
11916|25|3422|15677|14928
26988|25|1061|4026|8486
18926|25|6539|16420|15730
19146|25|5793|9576|5823
39837|24|79|15141|15920
14953|25|5911|12346|13689
55027|25|4990|10940|9740
13476|24|2997|15477|7740
61421|35,50|5009|1471|1342
31497|25|6645|12906|16954
23196|24|5944|14328|13401
41678|25|6645|14046|13099
51910|100|6831|17152|16501
46635|79|967|2705|2353
29000|25|6367|5121|5812
6244|25|4567|16209|15485
8407|48|3940|8308|7412
1528|4|4143|7334|6502
9127|25|5503|13695|12678
24020|86|4196|15112|14263
49716|25|4641|17038|16384
14998|80,79|2051|9666|8642
26561|25|3940|6005|5278
30364|25|2795|12328|11166
13851|25|6763|12658|13585
24487|24|4696|14604|11457
6064|25|5685|17489|16429
13301|84|3982|10819|4950
26622|25|6350|6678|5867
27771|48|6208|14173|16922
28167|25|6802|3464|16234
27629|25|6041|15313|13605
54666|24|6377|16100|15391
955|97|2203|2939|3189
52466|72|3938|8536|7563
2446|48|3940|356|3207
27647|25|4591|12382|11225
43883|24|5527|7086|6278
53943|25|6434|8017|7127
5927|4|709|3103|2704
48358|24|5737|15975|16313
49254|25|4426|16943|16295
25833|25|6645|16977|12021
13836|25|4974|6655|10057
58022|22|108|6700|5891
19413|24|6377|4295|3731
37728|25|6367|54|42
24347|25|5018|13203|10926
14007|24|6567|16480|15793
13552|24|5104|11537|10360
38214|25|5059|945|8271
11660|25|6008|1729|9986
7863|25|3819|10506|9363
27607|25|6872|14583|15840
19077|25,72|6323|15982|15247
20156|97|6529|9000|8023
40261|24,74|4903|16088|15376
34793|25|5436|14159|13200
17018|21,40|4209|11612|10418
18933|48,25|4760|17682|12269
40315|22|4165|11456|10266
11528|25|6446|16261|15544
42180|25|6645|15677|14603
26287|25|5598|9033|16234
16599|12|293|754|364
11155|38|3486|9971|8908
43607|25|4573|12346|11190
9893|25|2005|15940|10502
24827|21|3537|2368|287
15074|25|2415|3810|3332
3790|25|6501|16359|15652
41731|25|6968|17280|16649
56344|25|6879|17128|16485
48003|25|5871|16942|4219
9208|25|5409|15315|16778
40002|4|3714|5949|3475
27659|21|2310|11988|12217
13993|25|6456|16275|15565
33254|25|4812|16542|15872
13806|25|6759|16817|16152
56121|25|2807|5087|4450
48803|25|6371|52|40
37488|25|26|17347|16710
42483|86|5691|14986|15188
57755|25|382|8833|7853
45921|24|5295|12398|11252
55313|72|6411|9155|8303
28916|72|1981|1356|1187
12192|31|6151|12296|16572
35250|24|6217|16610|15250
13083|24|5659|14677|13816
51960|25|6299|6220|5456
33309|84|2029|12030|14081
10073|25,86|2766|17470|16836
4575|25|5351|8508|1473
31957|22|2643|6182|5426
32812|24|4996|13201|12173
34978|48|3940|8536|7563
6331|25|4168|3003|2605
29557|25|3544|1546|5311
39687|24|4785|12804|13031
25858|25|5966|6511|5708
27174|25|4688|3943|3705
38864|25|4838|12911|11850
57085|100|6507|13057|12002
60537|48|3940|2741|2381
501|25|6686|7702|6846
13542|72|836|2312|9819
3168|25|4838|12911|11850
58594|25|863|3678|4988
53946|25|36|8708|7741
58848|21|1307|11735|6171
57505|25|6285|13768|12768
43726|97|724|345|1836
41553|24|6217|3464|15250
38341|25|4973|13590|12573
4075|25|5966|6559|3746
53188|25|6341|13840|1939
18502|24|984|2757|9714
12684|25|4641|14266|13318
33994|25|1656|2849|2474
31655|25|5144|13619|11401
31233|48|3940|10325|9199
9270|48|3940|17454|5578
28253|25|19|7086|6278
13|25|6564|17128|16485
13827|79|3655|618|548
55534|25|2658|2823|2457
36359|25|6665|9062|5917
20169|11,85|2399|9551|8542
53191|25|6564|14333|16418
13518|21|284|15437|12935
6551|25|3506|9036|8057
38162|25|5871|13605|12781
26833|25|6182|13935|12941
45272|25,48|6927|12438|15893
5914|25|5595|14532|13629
2180|25|5316|12845|11781
44252|25|6984|3263|2860
23405|25|5945|8917|1548
55832|86|1152|892|786
9322|79|608|12390|11239
59610|25|4471|16802|16137
90|12|592|1744|1534
1956|4,3,2|2343|7672|6823
59667|25|4546|12317|12060
24450|21|1898|5941|5218
53254|25|6303|2423|1581
15776|25|3216|6194|5439
57121|86|3558|11815|10626
18013|24|5950|15285|14442
46513|25|447|5472|4791
48867|23|97|158|13605
28472|24|4785|12804|11728
5388|25|5671|13262|12251
75|25|6956|14792|15636
9044|25|4052|9547|8539
26624|44|6146|8837|7858
26207|48|3940|17038|16384
17607|25|1030|583|524
2867|25|4594|16894|15932
40895|25|232|9081|8102
56195|25|6743|13194|16128
2468|24|5006|13465|12447
27870|48|115|12475|16447
60363|86|5273|16769|16113
42646|24|6818|12541|13311
54855|25|5312|13915|12913
209|25|5003|12967|12213
56762|25|5290|10754|5125
3352|25|2739|4608|4006
40083|43|4860|12944|11214
13470|24|21|1988|5854
538|25|722|6066|5339
15252|25|6125|15918|11312
47040|25|5006|17504|16888
36247|25|2896|9352|8364
44918|38|7082|17574|16945
43085|21|581|2367|2045
9878|54|1951|5884|5169
10048|48|3940|12073|10916
1820|25|1219|3993|3485
41393|48,25|6408|16813|16148
18512|25|6985|5311|3880
30129|25|5455|17103|16463
37222|38|3377|9757|8716
46444|25|5012|13251|11048
13507|51|1120|3035|8057
58885|25|5780|14598|13718
16914|25|6679|11516|10334
42453|21|4879|13177|11216
8970|25|6665|16598|12809
18708|86|590|3937|4875
54056|22,72|105|4579|3986
7049|21|4386|13420|12401
18169|24|6924|9973|8911
33947|86|4069|11052|10143
43657|54|1712|9027|8051
9516|72|1238|1433|2483
59785|24|5925|15248|14394
5558|25|6282|13695|12678
21690|25|800|9174|8193
7528|24|6877|17121|10975
36620|24|3940|16050|15320
13793|25|4797|14725|16725
49942|25|6371|16084|14285
18814|72|3098|8976|8001
59046|25|2896|2926|2536
56254|25|1190|3193|2785
54263|24|6577|16274|15564
54432|25|6884|17141|12029
30531|25|6702|14301|13365
26181|25|4532|11496|10312
34035|25|1826|8168|7254
61439|25|2343|10549|6823
35991|24|6415|11088|4427
48476|25|6679|1845|1621
33793|22|2836|3233|2841
58253|25|540|1361|1193
18425|25|4304|1961|4934
15352|25|5945|6852|6032
43876|25|1146|3115|2717
55386|25|903|3636|9022
34502|25|6682|13628|12715
55680|25|5646|14656|13794
60024|4|3697|10999|9795
1792|22|7159|8332|7400
44158|86|4357|8860|7884
28276|4|687|1952|1715
27967|24|3940|1412|1244
28498|25|641|5265|4609
60739|50|6471|1022|891
33137|25|1183|14146|12260
9525|36|6351|16170|15529
27711|24|6911|15956|15217
11191|25|2026|4720|11141
34384|25|103|7345|285
42717|24|5697|11537|8621
40172|25|3903|10896|9696
42642|25|5682|7932|5917
53119|79|472|5610|4914
42362|25|6033|15435|14660
25783|24|6906|4855|9877
50475|25|2704|5387|4716
17539|21|4160|11401|5454
46357|12|293|754|364
8444|25|4760|16899|16681
46704|25|4723|15728|14983
20909|21|2303|14054|13108
27069|21|4271|13189|12154
57824|25|1128|3049|2654
39249|25|5575|16542|13599
16816|100,48|6952|17326|16692
5157|25|4126|12628|11506
10337|25|1488|11915|10736
32023|25|2479|14155|14764
25843|36|4467|12084|10936
27857|25|6524|17092|14047
6029|25|4495|12173|11012
25219|79|608|1568|1369
4556|24|4742|4663|4071
45867|24|7141|17727|17090
29414|25|6285|16977|13983
12004|25|6375|16094|15383
45588|25|4650|9395|8403
998|22|4094|8135|5353
22209|11,85|3012|9085|8106
45401|25|6337|7664|16528
59412|25|4650|15150|15546
671|48|3940|16261|15544
50134|25|5571|14481|13756
11427|25|2489|7433|6603
23444|25|4184|975|1606
52452|25|6041|17621|16994
48768|25|4790|7800|11840
58337|48,24|3940|16383|14053
16486|48|5845|15059|13031
31526|24|5615|13786|12788
6906|25|1947|5877|5161
52052|25|6531|6637|10341
7794|24|6818|11384|8570
7445|25|6632|13545|12526
10870|25|4892|12994|11942
823|48|3210|4402|8491
4227|25|6337|3932|10234
27258|25|4990|16209|15485
40623|25|6299|12173|11012
15228|25|4688|1553|1359
15915|25|3163|12454|12841
51788|25|5865|15150|12030
4220|25|4785|12804|13031
37449|25|4982|13313|12302
15411|22|3180|10837|9644
51176|25|1574|5559|5282
60829|25|6616|16524|15847
25992|25|6272|16515|15835
8218|48|3940|15294|14532
12697|25|4808|12855|16429
14009|25|6175|8759|7791
54620|25|3940|15564|14795
44030|33|6529|10572|9400
24227|25|6840|17038|16384
34696|25|2211|4797|4189
31785|33|3748|10572|9128
165|25|1447|13054|11999
26353|21|1911|3638|5029
28573|25|4804|2679|2325
29813|25|6445|17404|16778
3958|100|7085|15211|14354
20314|79,95|2878|8404|7460
34097|25|6555|14266|13318
22113|86|180|369|322
16740|11,85|2027|9868|8811
49855|25|4007|3613|3165
59864|25|5571|14481|15572
35379|48|6936|16383|10938
46744|21|1079|5801|2567
34897|25|5793|16367|15661
30140|24|6770|16831|13742
41957|25|7053|16055|15330
1465|25|5793|16913|14325
39885|25|6871|2465|1614
27526|25|1651|10068|8989
24213|25|6459|16255|12269
57661|25|6280|14205|14958
25702|25|746|8549|7574
11936|21|846|9301|8320
41986|25|5525|4688|13739
41274|25|5571|14481|12627
45850|25|6285|17362|11756
59374|25|6759|16817|16152
29728|25|97|157|131
32534|25|2681|1470|15157
61137|69|7103|4685|2400
11724|100|6543|15142|16911
10428|26|6499|16358|15340
28241|25|6299|15236|13318
14759|25|6056|15501|13318
12032|24|6084|15639|11552
61221|21|319|11582|10763
2783|25|329|2848|10393
12276|24|3940|12754|11275
25007|25|6285|16977|13983
17878|48|3940|1646|1434
57171|69|3198|6203|4709
50577|24|6920|12394|11245
57403|19|2733|7971|7090
42157|25,86|5933|16611|15955
25674|24|4921|16678|16418
34482|25|6175|11071|3101
20426|25|6010|3905|12809
23513|25|5132|13585|12568
53643|24|5527|10856|4858
56711|25|5697|13259|12045
52571|48|3940|6271|5494
5212|48,25|6784|16873|16215
51852|22|683|1932|1697
26997|25|5571|14481|13676
20296|22|2138|3889|3401
59456|25|5684|3061|16528
60359|24|984|2757|9975
41568|25|5780|14943|14093
7269|25|6612|15620|12021
58163|25|2244|8625|6006
35273|25|4825|4244|5869
54693|25|1953|5889|5171
7695|21|1656|8027|7868
50934|25|5173|14098|13153
38022|24|6479|16319|15609
22384|24|5865|15150|15546
19863|100|6494|15547|14778
1758|35|6529|5183|5107
26589|25|4795|12832|16751
48344|22|2836|9776|8732
27874|25|5224|3994|2473
170|25|6777|8827|15250
56189|25|1409|7722|9749
7130|33|6529|3290|2889
30450|25|4471|16802|16137
4607|22|7198|4330|3760
58599|25|6041|15231|13399
44274|86|5371|13069|12015
58456|23|4526|13628|12715
34537|72|1981|1356|1187
12574|25|1574|6139|3241
61737|24|5660|3775|313
36751|23|4752|6419|16888
17511|44|6146|3798|3324
30597|36|4467|13757|16547
13077|25|5258|12804|12861
31849|86|374|16131|15426
35361|25|3461|9930|8873
21481|25|448|11010|9808
36514|25|5793|9576|5823
28163|79|2050|11209|10033
34889|25|5421|14130|13174
57671|25|1104|2762|2398
24945|25|6339|16021|11657
53407|25|4622|4011|574
47899|24|5114|10931|9733
57947|25|7080|12180|16328
60605|86|1174|10177|5386
56458|25|6755|13821|13334
36614|25|6364|7593|15646
2607|25|5851|15074|14226
13720|25|5473|14333|16911
36793|33|1002|5466|1162
61791|44|6146|5269|4611
26206|25|448|9332|8346
41045|25|89|9254|8284
29216|25|6280|16649|13251
60898|25|6686|3958|1473
35560|21|284|13977|13009
33179|25|5369|16620|15969
48186|48,25|5306|16094|15383
40846|25|6445|13211|15152
31665|25|4573|12346|13689
50777|11,85|3814|10945|9746
15709|25|4622|647|574
2111|25,36|6238|14436|16963
23787|25|4731|15547|14778
1668|21|1973|7318|10032
10192|25|6659|12330|11169
21209|79|900|2537|4253
56285|25|103|1559|284
37734|25|69|4374|3801
38426|21|365|10103|9974
52542|25|4946|8617|5848
59449|25|5360|12327|11695
41596|25|2795|9424|8426
34715|25|5793|5045|1657
22541|25|3813|7156|6344
913|24|5537|14381|13470
8695|25|1570|4634|4038
23670|25|3331|5801|10481
53775|100|6282|15547|14778
35757|25|1947|7432|6602
50685|24|5606|10932|9734
31730|25|5613|3427|7920
18847|33|6529|3335|13513
37441|11,85|1598|6444|5642
16993|25|6741|14593|13712
6887|4|687|12349|11193
36351|25|6447|11125|16888
30947|25|5445|13314|12060
48387|79|608|1568|1369
40549|23|4527|11638|16888
44333|21|3334|9577|9498
26385|25|6350|17038|16384
4618|25|4699|13720|12545
54936|25|2316|7412|6580
48395|25|1244|3275|2874
38348|51|2099|469|411
37917|25|6405|13821|13334
59848|25|2789|14886|14029
56226|12|3706|5006|4371
30433|24|4474|12258|13355
36091|12|1397|3718|1034
12151|25|7044|15369|16764
40522|25|911|2601|3663
21304|25|6777|2807|2444
2647|21|3160|10036|8198
57062|25|5890|17589|3890
48468|72|2368|7116|6311
58950|25|4842|16609|16351
21359|25|7033|17458|16828
2876|21|323|862|760
31040|24|5232|17642|13091
57069|72|377|9061|8084
8632|25|2925|766|686
32101|25|6952|17326|12541
41275|50|6529|4558|3970
37991|48,25|5457|12396|17222
33984|4|205|469|411
57601|25|3344|11889|8656
36713|25|5959|15304|14478
58498|25|6001|5167|4516
27823|24|6720|17141|12021
19527|24|5677|15968|15226
20697|23|97|156|13779
4246|25|3940|8452|7504
35664|25|6531|12448|12095
35762|25|6379|13984|13640
26981|25|5961|15056|14210
46439|86|147|9209|8226
38944|25|3088|13028|14698
44562|24|5869|15166|14300
1520|25|6776|16857|16195
14926|24|5526|7574|4566
52568|25|4594|16894|16242
53662|25|1861|5598|4901
22247|25|5595|14532|13629
10939|100|6042|12433|11284
31940|21|3153|17328|15431
12522|4|205|469|411
12990|24|747|17618|16986
23665|25|7157|17774|17132
59520|48|1020|4089|3568
3768|25|4295|9653|9352
28383|25|3581|11286|10108
19178|23|6172|9558|250
2858|25|3940|12534|11380
21877|24,12|4856|17508|16879
18995|25|7123|3176|2773
19660|33|6529|10572|9400
51659|86|4877|16351|15644
41777|97|6529|1119|979
30126|24|5704|14785|14141
11318|12|1397|3718|1034
16434|25|6642|2392|2068
26319|21|5003|773|12213
5569|97|3433|9506|8499
49453|25|4697|12590|11463
38252|25|4851|13005|11955
2861|25|6350|4293|1659
42365|97|1723|1659|1446
57762|25|5125|13759|12756
7395|24|5950|6567|4427
29257|25|6376|16094|15383
57048|25|4974|6655|10057
60961|4,3,2|3382|9764|8722
8781|25|1305|13831|15452
2288|21|3883|13008|12229
50563|26|6499|16358|14197
36001|25|1247|9806|8763
31788|25|5534|13655|12661
15772|25|6358|15306|15557
16985|86|1148|5215|4557
9920|54|656|1080|938
48991|25|5613|2690|9210
19796|72|4064|11046|9853
28679|25|6679|11516|10334
36149|25|4755|14615|13732
37604|25|318|858|757
7222|25|3048|8830|7852
31350|35|5770|12484|14317
59368|24|4858|13670|13122
42873|25|1968|4095|3573
1803|25|1957|7492|6650
16064|25|5107|13539|12060
44110|25|4733|14556|13654
48100|25|2041|6231|5461
14369|25|3938|1952|1715
20612|24|6721|16749|16097
38896|97|1294|7924|7060
7051|87|3338|15581|10739
21612|25|784|224|186
8182|79|967|2705|2108
13554|38|6877|17121|16766
49271|25|6490|8650|7687
11697|24|4785|12804|13031
16959|25|4549|16171|12021
59859|22|6|13|9
12737|48|3415|9020|4404
7525|25|5742|14857|14008
57198|80,79|177|364|320
210|25|5571|14481|15830
59563|24|4843|16946|16300
59440|24|6377|16100|15390
19674|25|5959|15304|14478
38979|25|3940|10716|9537
4779|25|3164|10082|9007
57790|24|11|15150|12030
32359|25|4184|13764|12764
2736|25|5685|13786|16429
36803|24|5232|13116|15546
24748|25|5525|8898|7924
11933|24|6357|14985|11968
59019|22|6|13|9
24120|100|6198|13545|12526
25597|24|4785|12804|13031
59900|25|4573|14142|16922
22155|25|26|13857|12866
3871|25|5904|13720|16234
35677|25|4838|12911|16429
32273|25|5223|13442|11178
29521|25|3887|4515|2900
54730|79,95|3862|7284|5081
23898|25|6371|11079|9935
8537|25|5598|16624|13605
24243|24|6041|13397|12389
56705|25|5687|11073|9890
38466|100|5703|15547|14778
3020|23|6449|6419|16513
60467|36|6322|3743|3712
16658|25|6763|12658|11549
61397|25|3940|10716|9537
60487|25|5705|16932|12103
43364|25|5988|13821|13334
9824|25|6041|17128|13399
1267|25|4625|16678|15250
54925|48|3940|13720|12704
56866|25|4808|13720|13605
27483|48|3940|9493|4404
1340|25|6371|4221|9843
9105|25|3163|16624|12791
30810|25|4184|68|10318
9298|25|5894|13788|12791
21784|25|4975|9337|8351
37042|25|3216|2772|2409
49153|25|3217|2772|2409
58892|25|56|3060|5125
23340|35|5122|15669|7220
24397|48|3940|13149|16869
51517|25|3099|8994|8017
40817|22|1308|3515|3084
23332|25|4622|2463|5671
11004|25|3940|7240|6417
15816|25|6640|4139|3601
53427|25|2538|9117|2618
21517|25|5793|11109|1659
53781|24|6349|16052|12659
41511|25|3184|1653|17159
43969|26|6499|16358|15649
54213|12|1257|7227|6406
19830|25|5436|14159|13200
40773|25|3532|5037|5684
59030|24|2361|7045|6242
57582|44|6146|12796|11719
57804|4,3,2|2343|7672|6823
6773|25|6686|2606|664
24127|25|3940|8333|8481
61446|24|2075|324|275
29544|25|4479|13994|11404
4673|21|3333|9638|8616
52105|25|4971|15995|16401
24928|25|5571|14481|13756
43464|25,86|2766|17470|16836
42185|25|6965|17275|16638
21309|25|2896|5975|5251
18165|25|24|14607|12836
39305|25|5178|13691|12673
12285|25|5371|13069|12015
39088|25|4842|16201|11268
58718|24|6378|17281|15406
14269|22|1906|6317|5535
39586|25|6763|16821|16556
13317|25|6305|12289|11129
41266|25|5950|15285|14442
32715|25|2489|7433|6603
2929|24|6680|16463|15772
59185|25|3940|14266|13318
46511|25|3911|17751|17115
40136|25|1350|3576|3131
57579|25|6907|17207|12594
14814|25|590|17844|17191
51667|25|5790|1882|9729
60914|48|3940|8198|7284
1050|11,85|3657|5280|4623
9579|25|1424|4090|3569
11854|25|5143|13984|11232
40691|25|3940|7104|6300
3570|24|6684|13753|12752
29608|25|3433|4862|7822
42123|25|3934|9820|2982
29366|24|5312|13915|12913
6747|25|4968|13129|12097
24172|25|5851|16913|12824
34931|22|3201|2568|2219
9654|24|5700|9770|8726
5958|25|6513|16373|11820
1630|21|3268|3080|5031
50662|43|7145|17129|14953
16372|21|165|10572|4187
56630|22|3940|8134|4971
28418|24|5314|11507|5875
24515|25|4087|11156|9967
29270|25|2516|7506|6664
3923|4|3785|10419|9292
29708|25|6691|16647|16003
19785|25|4973|16093|12463
37517|25|4585|13685|12667
54673|25|5143|16983|12598
30206|38|4989|16878|16220
4985|79,24|4960|13108|10986
1298|25|5195|13695|12678
51189|25|5421|14130|13174
7884|25|746|8348|7414
16575|38|6444|16255|15539
3819|21|3211|10672|6858
17380|25|4808|251|210
46364|21|2538|5802|5104
639|25|6657|16590|16312
45085|25|4732|12656|11543
54486|25|2478|5820|5115
45375|25|5316|16542|13599
23419|25|6316|12907|12896
5188|25|6975|15905|15181
37578|25|3907|6023|598
17806|24|5606|5131|7658
47761|22|1629|6181|5424
43333|25|3940|15134|14275
45224|25|4692|14318|12612
53012|48|3940|7022|3028
25859|25|641|356|3654
21542|25|1689|784|698
3789|25|4216|10247|5220
9273|25|2354|7419|6586
10286|25|6626|14333|13405
30119|24|5697|3183|2779
653|24|5915|14394|13486
16305|25|6976|11339|10016
813|25|6611|16991|16340
26645|25|6337|16209|15486
40141|24|4843|16946|16300
10360|24|6528|16407|15709
15892|35|3940|12727|11602
1636|25|5613|13508|12490
2619|25|6380|16116|15408
40190|22|1705|17793|5493
56918|44|6146|5207|4547
2731|38|6877|17121|16478
18106|24|1651|10192|9087
24829|25|2792|1959|1723
26026|21|3167|16133|15427
26115|86|4238|11641|10448
2535|25|6976|9657|10016
44359|72|1981|1356|1187
38235|25|448|11010|10081
27326|25|4673|16315|13031
16703|25|641|5604|4907
37283|21|4160|4596|10207
40950|25|5945|10860|9665
25989|79|1657|8853|335
13024|48|3940|6736|5925
33214|25|4426|16448|16138
17495|24|5798|14960|14113
18966|48|90|668|589
60259|25|6818|6461|5657
30068|25|1125|858|757
15785|25|3573|7753|9354
54941|25|6285|13301|13318
45002|35|6529|11416|9649
38073|72|616|1582|1383
35371|25|1016|14223|13255
23086|38,24|6105|15609|16040
43671|38,24|3940|45|10524
5738|25|6870|12414|14541
8255|33,8|6529|7983|7100
17130|25|6845|17054|16398
27305|25|4733|14180|13219
43269|24|6446|16261|15544
7125|25|6501|294|2888
55129|24|6920|17242|16605
15101|25|6755|13821|13334
60466|4|205|469|411
17397|25|4622|647|574
12579|21|4217|16786|12377
56215|22|2143|3620|3081
53647|86|891|1955|1718
16561|25|6686|1800|9571
37672|25|2769|7091|6286
57451|21|2750|9420|10032
22876|25|3160|4389|6375
35072|25|3940|6566|5751
40589|79|2101|9197|8215
25204|36|7044|12595|15175
21825|86|551|898|790
59345|25|3580|5691|153
16015|25|4974|1766|8914
5238|86|4294|10304|8142
3238|25|4573|12346|12072
50699|4,3,2|7075|13918|16333
41698|25|2671|3866|3380
8127|8,33|6529|4610|4008
61261|25|1617|15260|12361
61195|48,25|5083|13720|12704
9912|86|2732|1676|1464
5846|25|4184|10209|8528
18440|21|582|4172|3628
677|48|3940|6736|5925
23737|25|3210|4587|1317
42932|25|5622|17587|13779
52387|25|305|5161|2623
42575|97|7182|1265|1100
43436|25|5219|13764|12764
52337|25|1689|4728|4123
8567|35|1129|9002|8024
26655|43|3940|16624|13239
11424|72|2925|7374|6544
40041|48|66|16253|15538
26266|25|6686|11191|1370
10128|25|1116|7736|6885
48364|86|4904|13018|11963
14685|25|6175|8771|3101
3194|25|6741|14593|13712
4868|25|1565|3712|3256
11505|23|4266|1088|13132
21255|25|955|2695|2342
48949|11,85|2781|8034|7137
11281|25|3581|9271|3516
37405|51,97|6471|6459|10449
11355|25,8|5100|14159|13200
32316|25|3309|12962|11895
42922|25|6686|4766|9860
56575|25|3090|12563|11001
44023|86|4144|11766|10578
13838|7|724|6590|5774
49325|21|3334|13016|12439
36470|24|5660|14686|13825
27655|4|3095|9077|8099
4970|79|6471|10411|9282
58866|24|6720|16514|256
48736|25|891|1955|1718
3563|25|3344|7848|8937
47327|25|7044|12448|11293
56077|25|2512|7956|7080
18767|25|3940|17805|17158
56659|83|1595|1205|1057
54205|25|3575|14564|13666
38168|48,25|6085|16946|16300
35196|67|3940|14584|13701
7037|86|3250|5093|4455
19304|25|5612|4234|3682
10965|25|5855|14481|13756
61680|25|5626|17677|17052
6670|79|3940|11612|10418
13325|25|540|1361|1193
33122|25|5836|5908|16513
45328|24|5157|2669|2318
28778|22|1061|6164|5406
31916|25|3823|9568|8559
22402|25|3450|3286|2884
46370|25|166|7299|6475
48373|35|3000|6054|5327
17558|25|6001|5167|4516
14870|25|3940|16817|16152
38287|51|3143|10726|4671
33558|25|5872|16288|15194
23315|79|186|384|334
42713|25|2553|1924|6798
22777|25|3940|16990|16339
40742|51|4649|4745|4142
58602|21|2035|4295|10193
27332|25|1400|10383|1054
22502|25|2004|859|13191
16187|79|3474|8503|7539
41510|24|4447|12005|10849
54202|25|7011|3752|2857
33991|86|94|231|7135
24367|25|318|858|757
60921|25|1116|5379|4709
56277|21|3987|7384|4987
26394|4|2533|7568|6726
30217|25|6871|7101|7920
30183|36|4467|14756|15692
30284|25|219|1130|6377
6881|25|5642|15567|14798
23398|25|6379|3204|9861
42772|25|3940|7559|3868
59205|54|656|8064|7161
24848|4|3914|4976|4343
16672|25|1908|11406|10214
48455|25|916|2605|2254
9729|25|6396|12733|11657
59698|25|5571|14481|14603
58029|25|7046|7380|13250
35628|25|4573|12346|12072
30806|25|5508|9073|8095
12920|25|6339|16021|15287
4745|25|494|1228|1072
27089|24|6623|16536|12269
61288|25|5571|14481|13454
12602|21|284|14958|14110
50225|25|1008|12489|11328
59206|21|165|11274|10097
37782|25|5571|14481|13454
61767|25|6280|12946|12183
53482|25|5416|15202|14342
3989|25|5434|14152|13198
4425|24|6244|3129|2733
57832|25|4169|11469|10279
46697|25|79|14013|13605
19407|25|6612|15240|13756
10550|23|6821|13628|12715
11994|26|4445|11998|10844
59179|25|5185|13695|12678
5519|25|5436|14159|13200
22140|4|3940|10716|9537
51286|12|3706|5006|4371
42868|21|3537|2368|287
51713|24|5934|15358|16887
27763|25|447|5472|4791
19853|25|5966|5492|4811
37775|25|5130|4596|11435
50927|48|540|6887|6073
28356|25|26|13753|12752
40682|25|7123|15251|17060
10597|25|5904|16977|12021
7416|25|4184|17015|11189
37188|25|3923|376|6819
52054|25|4184|16642|15994
37710|25|6396|12733|11657
14585|48|3940|3448|3025
53129|100|5409|14558|15997
28423|24|6357|14985|11968
32258|4|709|3991|3483
32291|24|7109|17642|15102
48484|24|6041|13438|15250
24244|25|3532|6493|5693
20146|25|6879|17128|16485
34603|25|5413|14598|13718
58890|100|5211|15547|14778
22092|25|1527|9142|8168
41187|100|6898|16542|15872
4266|25|6175|13923|11373
16330|72|834|5970|5245
42079|25|5904|14108|12021
59652|25|6984|6144|2860
9414|25|6295|17141|16418
28732|25|6833|17660|17037
4114|25|7085|15547|14778
818|24|5579|3982|3474
10378|25|6|6278|5501
45606|97|1188|17878|10642
19176|25|1603|4426|3846
29826|72|345|8445|10442
18357|25|4023|2536|2191
52576|25|3237|9340|8354
52431|25|4146|2187|10204
29247|25|5031|16729|16077
12212|100|6352|16542|15872
10272|25|6599|9006|7957
17697|25|447|1146|1002
44013|25|6299|15952|15211
19082|21|3268|7322|6489
12963|21|329|10412|10393
15524|100|6799|14474|12661
21043|25|3091|1568|1369
42448|25|5793|17058|11643
2312|25|5359|14003|13044
59853|24|4474|16078|10966
54282|22|104|6471|5669
37106|24|3940|3095|10068
47033|33|5753|1245|1082
22322|21|3333|9638|8616
50233|79|1456|8960|7988
41077|25|6665|11517|9935
28745|48|3940|15181|14313
32106|24|6911|15956|15217
6742|86|4846|12922|11612
55289|25|5462|14222|13254
57600|72|4791|12823|11750
